,1,3,7,8,9,10,11,15,16,19,22,27,29,34,35,37,40,41,43,45,47,48,50,53,54,55,56,58,59,61,64,66,69,72,74,77,78,79,80,81,83,84,86,87,88,89,90,99,101,103,104,105,107,108,110,111,112,113,114,118,121,122,123,124,125,126,127,128,131,134,137,140,141,144,147,150,151,152,153,155,159,165,167,168,169,170,171,172,173,175,180,181,183,184,191,195,196,198,95_51,109_100,199_158,162_96,91_145,68_42,39_138,166_185,178_24,177_36,154_143,106_179,49_192,133_120,57_4,71_98,193_176,13_139,5_28_67,26_32,119_146_190,44_115,102_188_33,63_85,62_164,182_194_117_52,23_17,97_135_93_149_75,136_129,6_21,31_20_30,38_25_73_2,94_65_187,157_142_60,46_82_163_189,161_186,14_197,70_132,174_116_0_18_76,92_148_130_156,12_160
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15393365098720602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15393365098720602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15393365098720602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15393365098720602,0.0,0.15393365098720602,0.0,0.0783564195140593,0.014588744073981644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06736244192828013,0.0,0.07002413954764876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474447227483055,0.0,0.0,0.1474447227483055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474447227483055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474447227483055,0.0,0.0,0.0,0.0,0.1474447227483055,0.0,0.0,0.013973769292414095,0.0,0.09288340047096082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670723378226756,0.0,0.0,0.0,0.0,0.08884687867242204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.10879868369831511,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879868369831511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172562817073519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029298817446642422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654757959163286,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14335471732446148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14335471732446148,0.0,0.0,0.14335471732446148,0.0,0.0,0.0,0.0,0.14335471732446148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18517074913450668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378038847491951,0.0,0.0,0.017123041770020397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894296967096095,0.0,0.0,0.0,0.0,0.023488878495911573,0.0,0.0,0.03807510315583504,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.12679229380623733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679229380623733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679229380623733,0.0,0.0,0.0,0.0,0.0,0.12679229380623733,0.12679229380623733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679229380623733,0.0,0.12679229380623733,0.0,0.0,0.012016477963262384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640218879607423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02403527659700207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.051246303089708636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051246303089708636,0.0,0.0,0.0,0.026085763559103685,0.004856762609857096,0.0,0.0,0.0,0.040841053180439194,0.023822575902648125,0.022756854458170113,0.0,0.0,0.0,0.012893828341422197,0.023311850630718247,0.0,0.0,0.0,0.0,0.0,0.0,0.0061211280991760875,0.0,0.0,0.06270171454774773,0.0,0.0016088353276724043,0.0,0.00971446317721209,0.0,0.08787316985447363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04063729756338394,0.0,0.025853105759998878,0.047212263001181524
195,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.0,0.04415227224019006,0.0,0.0,0.04415227224019006,0.0,0.0,0.0,0.04415227224019006,0.04415227224019006,0.0,0.04415227224019006,0.04415227224019006,0.0,0.0,0.004184440477218543,0.0,0.0,0.05703132397242436,0.0,0.0205248143436817,0.0,0.0,0.0,0.0,0.011108934397710286,0.0200847888220998,0.07002879280314418,0.0,0.0,0.0,0.0,0.0,0.005273779725706187,0.0,0.019768230900524673,0.05402190994719388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014118556136900405,0.0,0.0,0.014831601164626756,0.011726871298590267,0.03501187240732805,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06185548174026059,0.06185548174026059,0.0,0.0,0.0,0.0,0.06185548174026059,0.06185548174026059,0.0,0.0,0.06185548174026059,0.0,0.0,0.0,0.0,0.0,0.06185548174026059,0.0,0.0,0.0,0.0,0.06185548174026059,0.0,0.0,0.06185548174026059,0.0,0.0,0.06185548174026059,0.0,0.0,0.0,0.06185548174026059,0.0,0.0,0.0,0.06185548174026059,0.0,0.06185548174026059,0.0,0.0,0.005862225620546788,0.02736455885917532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031126302404243526,0.0,0.0,0.0,0.012025064202788116,0.0,0.0,0.0,0.0,0.14160220623540049,0.0,0.0,0.0,0.001941901722349049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037453096013802976,0.005573499785818814,0.028493150685170415
198,0.017699787885281985,0.017699787885281985,0.0,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.0,0.0,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.0,0.017699787885281985,0.0,0.017699787885281985,0.0,0.017699787885281985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.0,0.0,0.0,0.0,0.017699787885281985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.017699787885281985,0.017699787885281985,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.0,0.0,0.0,0.017699787885281985,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.017699787885281985,0.017699787885281985,0.0,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.0,0.0,0.017699787885281985,0.0,0.017699787885281985,0.017699787885281985,0.0,0.0,0.009009673946889556,0.0016774608668484125,0.007830298524155937,0.011150053089428737,0.0,0.028211907385392032,0.008227999190883668,0.00785991325346421,0.021469020465484375,0.0,0.0077455509300190665,0.004453355908872208,0.008051601510742967,0.028073182094346453,0.0,0.006881882727548554,0.0,0.0,0.0,0.0021141558013345473,0.020259554561218612,0.018055320272238606,0.0,0.008340931355286352,0.008013913087221308,0.022078792588349706,0.008121689884448299,0.0,0.03035021793686974,0.0,0.0,0.0,0.0,0.0,0.005945700669376575,0.004701074803441544,0.014035579226932125,0.008120125339319214,0.00892931705388982,0.0
95_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12912185004530086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12912185004530086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043937961143271,0.050204072237203176,0.0,0.2612844687522003,0.0,0.0,0.0,0.0,0.0,0.0,0.14124675266603015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08462721013963757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109_100,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645453391343766,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0645453391343766,0.0,0.0,0.0645453391343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564909833723357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03083853977561361,0.0,0.0,0.0,0.060833298852263164,0.037734698509164666,0.16102827497470756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037879586902369505,0.0,0.034286565404156324,0.0,0.0,0.0,0.0
199_158,0.055544687438321506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008545336528972491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008545336528972491,0.055544687438321506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055544687438321506,0.0,0.008545336528972491,0.008545336528972491,0.0,0.0,0.0,0.0,0.008545336528972491,0.0,0.0,0.008545336528972491,0.0,0.008545336528972491,0.0,0.0,0.0,0.0,0.0,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.0,0.064090023967294,0.0,0.0,0.008545336528972491,0.0,0.0,0.0,0.008545336528972491,0.008545336528972491,0.0,0.0,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.0,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.064090023967294,0.0,0.008545336528972491,0.008545336528972491,0.0,0.008545336528972491,0.0,0.0,0.008545336528972491,0.0,0.0,0.008545336528972491,0.0,0.0,0.055544687438321506,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.0,0.0,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.008545336528972491,0.0,0.0,0.0,0.007560829140429341,0.0,0.0,0.0,0.01588968692775815,0.0,0.0,0.00660494607010941,0.0,0.004300099545966383,0.007774516276965636,0.0271070806034683,0.0,0.006645051821070297,0.011180447972593021,0.01729191236415843,0.0,0.03943911103710415,0.019562348743925023,0.019563977494264587,0.02091105970380432,0.0,0.013044014744896932,0.0,0.015684385303684503,0.00821934412959254,0.0,0.0,0.0,0.04098808760170109,0.011348246216060332,0.037612377051576634,0.005741087232193166,0.009078587043788451,0.013552563301950527,0.0,0.0,0.0
162_96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348336709174626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348336709174626,0.0,0.0,0.0,0.0,0.0,0.1348336709174626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05393346836698504,0.0,0.0,0.0,0.0,0.0,0.0,0.05393346836698504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05393346836698504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05393346836698504,0.05393346836698504,0.0,0.0,0.00511143315306362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07056484376175572,0.0,0.0,0.0,0.0,0.0,0.0,0.05083172299207056,0.0,0.0,0.05809580742098739,0.0,0.0,0.062098286309578456,0.0,0.0,0.0,0.0791295517752313,0.0,0.0,0.0,0.0,0.0,0.0
91_145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08202928813063733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08202928813063733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304393219595602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304393219595602,0.0,0.0,0.0,0.0,0.0,0.0,0.08202928813063733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602091231472751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010300966796950528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08275920041996968,0.07221053270357092,0.0,0.0,0.0,0.0823444481484096,0.0,0.0
68_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16284892525396644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16284892525396644,0.0,0.0,0.21713190033862192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08442340011219576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20464451749428064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940819971011063,0.0,0.0,0.0,0.0586941318368581,0.0
39_138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403210357778646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12806420715557293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403210357778646,0.0,0.0,0.1920963107333594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604179243644079,0.03222160047045215,0.05825617631628945,0.0,0.0,0.04979284842017735,0.0,0.0,0.0,0.0,0.0,0.14659722634198738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09088246604442417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179831649257234
166_185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055985056623112,0.07055985056623112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350386550960802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055985056623112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055985056623112,0.0,0.0,0.0,0.06350386550960802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055985056623112,0.0,0.0,0.0,0.06350386550960802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350386550960802,0.06350386550960802,0.0,0.07055985056623112,0.0,0.0,0.012705612001627318,0.0,0.0,0.0,0.0,0.0,0.0,0.07702723880645092,0.0,0.0,0.03550642860636285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030340943415699644,0.0,0.0,0.0,0.0,0.007974605473239057,0.0,0.0,0.0,0.0,0.0,0.052958167161567815,0.0,0.0,0.0,0.0,0.0,0.0,0.042608573589625616,0.0,0.0
178_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13232391680541086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052929566722164346,0.0,0.0,0.0,0.0,0.052929566722164346,0.0,0.0,0.0,0.0,0.0,0.13232391680541086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13232391680541086,0.0,0.0,0.052929566722164346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144907291583744,0.0,0.0,0.0,0.0,0.0,0.0,0.1295224975717555,0.0,0.013293439984842555,0.0,0.0,0.05091037925126736,0.0,0.13402542963223374,0.0,0.0,0.0,0.04596181590661668,0.0,0.0,0.0,0.0,0.019076914154720976,0.0
177_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194436419986109,0.0,0.0,0.12986091049965273,0.0,0.0,0.0,0.0,0.0,0.0,0.12986091049965273,0.05194436419986109,0.0,0.0,0.0,0.0,0.05194436419986109,0.0,0.0,0.0,0.05194436419986109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194436419986109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18180527469951382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024147079579570598,0.0,0.0,0.04014935199134378,0.0,0.0,0.0,0.0,0.0,0.0,0.16990590699293454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393871622231873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251615825148389,0.0,0.0
154_143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06717465786938799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059710806995011544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059710806995011544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06717465786938799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12688546486439953,0.0,0.059710806995011544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005658968497885736,0.0,0.0,0.0,0.0,0.0,0.0,0.03621321751693036,0.0,0.0,0.0,0.0,0.0,0.0,0.02321625400091108,0.0,0.0,0.0,0.032094778436372776,0.0,0.0,0.0,0.0,0.0,0.0,0.04527611951396713,0.0,0.2303717444959773,0.07734401779498282,0.0,0.0,0.0,0.0,0.08524655755968107,0.0,0.0,0.0,0.024211140595081476,0.0
